331	NOTCH2	1	120491627	120491752
332	NOTCH2	1	120493114	120493463
333	NOTCH2	1	120496163	120496314
334	NOTCH2	1	120497660	120497858
335	NOTCH2	1	120502012	120502128
336	NOTCH2	1	120506194	120506433
337	NOTCH2	1	120508073	120508192
338	NOTCH2	1	120508996	120509115
339	NOTCH2	1	120510053	120510247
340	NOTCH2	1	120510697	120510858
341	NOTCH2	1	120512131	120512370
342	NOTCH2	1	120529580	120529708
343	NOTCH2	1	120539617	120539958
344	NOTCH2	1	120547949	120548214
345	NOTCH2	1	120572526	120572613
346	NOTCH2	1	120611945	120612023
347	HIST2H3D	1	149784823	149785239
348	HIST2H3C	1	149812316	149812732
349	HIST2H3C	1	149824214	149824630
350	MCL1	1	150547098	150547223
351	MCL1	1	150549837	150549970
352	MCL1	1	150550717	150550970
353	MCL1	1	150551316	150552009
354	MCL1	1	150552498	150552623
355	RIT1	1	155870176	155870412
356	RIT1	1	155874099	155874296
357	RIT1	1	155874519	155874598
358	RIT1	1	155880238	155880300
359	RIT1	1	155880444	155880598
360	RIT1	1	155880666	155880679
361	NTRK1	1	156785619	156785633
362	NTRK1	1	156811870	156811988
363	NTRK1	1	156830724	156830941
364	NTRK1	1	156834143	156834223
365	NTRK1	1	156834517	156834594
366	NTRK1	1	156836699	156836773
367	NTRK1	1	156837893	156838044
368	NTRK1	1	156838294	156838442
369	NTRK1	1	156841412	156841550
370	NTRK1	1	156843422	156843754
371	NTRK1	1	156844172	156844195
372	NTRK1	1	156844360	156844421
373	NTRK1	1	156844695	156844803
374	NTRK1	1	156845309	156845461
375	NTRK1	1	156845860	156846005
376	NTRK1	1	156846189	156846367
377	NTRK1	1	156848911	156849157
378	NTRK1	1	156849788	156849952
379	NTRK1	1	156851246	156851437
380	SDHC	1	161284193	161284218
381	SDHC	1	161293401	161293463
382	SDHC	1	161298183	161298290
383	SDHC	1	161310381	161310448
384	SDHC	1	161326464	161326633
385	SDHC	1	161332116	161332333
386	DDR2	1	162688851	162688938
387	DDR2	1	162722882	162722990
388	DDR2	1	162724411	162724648
389	DDR2	1	162724943	162725096
390	DDR2	1	162725451	162725562
391	DDR2	1	162729583	162729772
392	DDR2	1	162730998	162731247
393	DDR2	1	162735788	162735856
394	DDR2	1	162737016	162737152
395	DDR2	1	162740089	162740305
396	DDR2	1	162741811	162742040
397	DDR2	1	162743256	162743389
398	DDR2	1	162745439	162745636
399	DDR2	1	162745923	162746163
400	DDR2	1	162748367	162748522
401	DDR2	1	162749899	162750039
402	RFWD2	1	175914286	175914309
403	RFWD2	1	175916328	175916378
404	RFWD2	1	175956076	175956242
405	RFWD2	1	175957421	175957551
406	RFWD2	1	175958495	175958618
407	RFWD2	1	175996705	175996827
408	RFWD2	1	176012319	176012406
409	RFWD2	1	176012843	176012957
410	RFWD2	1	176015314	176015463
411	RFWD2	1	176050285	176050426
412	RFWD2	1	176054909	176055029
413	RFWD2	1	176069378	176069500
414	RFWD2	1	176085757	176085820
415	RFWD2	1	176104143	176104225
416	RFWD2	1	176105621	176105686
417	RFWD2	1	176118139	176118213
418	RFWD2	1	176132002	176132127
419	RFWD2	1	176132948	176133030
420	RFWD2	1	176145043	176145146
421	RFWD2	1	176153766	176153831
422	RFWD2	1	176175705	176176117
423	CDC73	1	193091328	193091464
424	CDC73	1	193094239	193094350
425	CDC73	1	193099301	193099376
426	CDC73	1	193104518	193104586
427	CDC73	1	193104664	193104722
428	CDC73	1	193107212	193107306
429	CDC73	1	193110977	193111199
430	CDC73	1	193116994	193117098
431	CDC73	1	193119431	193119515
432	CDC73	1	193121507	193121577
433	CDC73	1	193172922	193172985
434	CDC73	1	193181192	193181233
435	CDC73	1	193181517	193181610
436	CDC73	1	193202120	193202287
437	CDC73	1	193205383	193205489
438	CDC73	1	193218857	193219004
439	CDC73	1	193219803	193219845
440	MDM4	1	204494644	204494727
441	MDM4	1	204495485	204495565
442	MDM4	1	204499809	204499948
443	MDM4	1	204501316	204501377
444	MDM4	1	204506555	204506628
445	MDM4	1	204507334	204507439
446	MDM4	1	204511909	204512075
447	MDM4	1	204513660	204513815
448	MDM4	1	204515922	204516008
449	MDM4	1	204518238	204518813
450	IKBKE	1	206646568	206646660
451	IKBKE	1	206647671	206647817
452	IKBKE	1	206648205	206648340
453	IKBKE	1	206649521	206649708
454	IKBKE	1	206650018	206650184
455	IKBKE	1	206651089	206651209
456	IKBKE	1	206651500	206651685
457	IKBKE	1	206652283	206652479
458	IKBKE	1	206653210	206653280
459	IKBKE	1	206653362	206653459
460	IKBKE	1	206653787	206653879
461	IKBKE	1	206658331	206658412
462	IKBKE	1	206658528	206658646
463	IKBKE	1	206661248	206661330
464	IKBKE	1	206664149	206664194
465	IKBKE	1	206664978	206665085
466	IKBKE	1	206666353	206666455
467	IKBKE	1	206666596	206666714
468	IKBKE	1	206667250	206667327
469	IKBKE	1	206669442	206669481
470	IL10	1	206941978	206942076
471	IL10	1	206943171	206943242
472	IL10	1	206944249	206944407
473	IL10	1	206944698	206944763
474	IL10	1	206945613	206945783
475	H3F3A	1	226252050	226252183
476	H3F3A	1	226253354	226253603
477	H3F3A	1	226259049	226259183
478	PARP1	1	226549158	226549245
479	PARP1	1	226549667	226549787
480	PARP1	1	226550797	226550864
481	PARP1	1	226551641	226551774
482	PARP1	1	226552700	226552858
483	PARP1	1	226553652	226553756
484	PARP1	1	226555178	226555312
485	PARP1	1	226555897	226556025
486	PARP1	1	226558132	226558221
487	PARP1	1	226561924	226562058
488	PARP1	1	226564806	226565007
489	PARP1	1	226566840	226566978
490	PARP1	1	226567271	226567345
491	PARP1	1	226567620	226567868
492	PARP1	1	226568766	226568912
493	PARP1	1	226570734	226570887
494	PARP1	1	226573202	226573384
495	PARP1	1	226574024	226574146
496	PARP1	1	226576354	226576459
497	PARP1	1	226578108	226578328
498	PARP1	1	226579897	226580018
499	PARP1	1	226589912	226590083
500	PARP1	1	226595508	226595633
501	HIST3H3	1	228607498	228607623
502	HIST3H3	1	228610998	228611123
503	HIST3H3	1	228612613	228613029
504	HIST3H3	1	228617498	228617623
505	HIST3H3	1	228622998	228623123
506	FH	1	241661125	241661273
507	FH	1	241663734	241663893
508	FH	1	241665740	241665873
509	FH	1	241667339	241667598
510	FH	1	241669300	241669471
511	FH	1	241671900	241672088
512	FH	1	241675264	241675446
513	FH	1	241676900	241677016
514	FH	1	241680479	241680619
515	FH	1	241682888	241683025
516	AKT3	1	243663042	243663091
517	AKT3	1	243668548	243668639
518	AKT3	1	243675623	243675731
519	AKT3	1	243708809	243708902
520	AKT3	1	243716028	243716248
521	AKT3	1	243727019	243727153
522	AKT3	1	243736225	243736353
523	AKT3	1	243776970	243777044
524	AKT3	1	243778395	243778466
525	AKT3	1	243800910	243801047
526	AKT3	1	243809192	243809342
527	AKT3	1	243828071	243828188
528	AKT3	1	243858890	243859021
529	AKT3	1	244006424	244006475
530	MYCN	2	16080998	16081123
531	MYCN	2	16082184	16082979
532	MYCN	2	16083998	16084123
533	MYCN	2	16085612	16086222
534	MYCN	2	16087498	16087623
535	DNMT3A	2	25457145	25457292
536	DNMT3A	2	25458573	25458697
537	DNMT3A	2	25459802	25459877
538	DNMT3A	2	25461996	25462087
539	DNMT3A	2	25463168	25463322
540	DNMT3A	2	25463506	25463602
541	DNMT3A	2	25464428	25464579
542	DNMT3A	2	25466764	25466854
543	DNMT3A	2	25467021	25467210
544	DNMT3A	2	25467406	25467524
545	DNMT3A	2	25468119	25468204
546	DNMT3A	2	25468886	25468936
547	DNMT3A	2	25469026	25469181
548	DNMT3A	2	25469486	25469648
549	DNMT3A	2	25469917	25470030
550	DNMT3A	2	25470457	25470621
551	DNMT3A	2	25470903	25471124
552	DNMT3A	2	25472523	25472596
553	DNMT3A	2	25475060	25475069
554	DNMT3A	2	25497807	25497959
555	DNMT3A	2	25498366	25498415
556	DNMT3A	2	25505254	25505583
557	DNMT3A	2	25523005	25523115
558	DNMT3A	2	25536779	25536856
559	ASXL2	2	25964895	25967348
560	ASXL2	2	25972562	25973285
561	ASXL2	2	25976400	25976511
562	ASXL2	2	25978884	25978986
563	ASXL2	2	25982348	25982517
564	ASXL2	2	25990449	25990598
565	ASXL2	2	25991608	25991740
566	ASXL2	2	25994306	25994412
567	ASXL2	2	26022251	26022407
568	ASXL2	2	26029095	26029212
569	ASXL2	2	26068347	26068435
570	ASXL2	2	26101032	26101094
571	CENPA	2	27009062	27009167
572	CENPA	2	27014996	27015111
573	CENPA	2	27015621	27015704
574	CENPA	2	27016010	27016150
575	CENPA	2	27016998	27017123
576	ALK	2	29416087	29416791
577	ALK	2	29419633	29419729
578	ALK	2	29420405	29420545
579	ALK	2	29430034	29430141
580	ALK	2	29432649	29432747
581	ALK	2	29436847	29436950
582	ALK	2	29443569	29443704
583	ALK	2	29445207	29445277
584	ALK	2	29445380	29445476
585	ALK	2	29446205	29446397
586	ALK	2	29448324	29448434
587	ALK	2	29449785	29449943
588	ALK	2	29450437	29450541
589	ALK	2	29451747	29451935
590	ALK	2	29455167	29455317
591	ALK	2	29456428	29456565
592	ALK	2	29462543	29462699
593	ALK	2	29473968	29474136
594	ALK	2	29497962	29498096
595	ALK	2	29498265	29498365
596	ALK	2	29519751	29519926
597	ALK	2	29541167	29541273
598	ALK	2	29543614	29543751
599	ALK	2	29551213	29551350
600	ALK	2	29606595	29606728
601	ALK	2	29754778	29754985
602	ALK	2	29917713	29917883
603	ALK	2	29940441	29940566
604	ALK	2	30142856	30143528
605	EPCAM	2	47596642	47596723
606	EPCAM	2	47600599	47600712
607	EPCAM	2	47600944	47601190
608	EPCAM	2	47602370	47602441
609	EPCAM	2	47604150	47604219
610	EPCAM	2	47606089	47606196
611	EPCAM	2	47606905	47607111
612	EPCAM	2	47612302	47612352
613	EPCAM	2	47613708	47613755
614	MSH2	2	47630328	47630544
615	MSH2	2	47635537	47635697
616	MSH2	2	47637230	47637514
617	MSH2	2	47639550	47639702
618	MSH2	2	47641405	47641560
619	BAT-26	2	47641433	47641538
620	BAT-26	2	47641608	47641713
621	MSH2	2	47643432	47643571
622	MSH2	2	47656878	47657083
623	MSH2	2	47672684	47672799
624	MSH2	2	47690167	47690296
625	MSH2	2	47693794	47693950
626	MSH2	2	47698101	47698204
627	MSH2	2	47702161	47702412
628	MSH2	2	47703503	47703713
629	MSH2	2	47705408	47705661
630	MSH2	2	47707832	47708013
631	MSH2	2	47709915	47710091
632	MSH2	2	47739439	47739562
633	MSH2	2	47888109	47888256
634	MSH2	2	47905385	47905424
635	MSH6	2	48010370	48010635
636	MSH6	2	48018063	48018265
637	MSH6	2	48023030	48023255
638	MSH6	2	48025747	48028332
639	MSH6	2	48030556	48030827
640	MSH6	2	48032046	48032169
641	MSH6	2	48032754	48032849
642	MSH6	2	48033340	48033500
643	MSH6	2	48033588	48033793
644	MSH6	2	48033915	48034002
645	D2S123	2	51288385	51288490
646	D2S123	2	51288575	51288680
647	REL	2	61108973	61108988
648	REL	2	61118815	61118963
649	REL	2	61121529	61121683
650	REL	2	61128124	61128221
651	REL	2	61144009	61144155
652	REL	2	61145323	61145433
653	REL	2	61145526	61145744
654	REL	2	61147173	61147247
655	REL	2	61147515	61147616
656	REL	2	61147706	61147780
657	REL	2	61148895	61149673
658	XPO1	2	61705952	61706104
659	XPO1	2	61708317	61708419
660	XPO1	2	61709512	61709677
661	XPO1	2	61710089	61710229
662	XPO1	2	61711069	61711243
663	XPO1	2	61712900	61713100
664	XPO1	2	61715297	61715409
665	XPO1	2	61715720	61715909
666	XPO1	2	61717774	61717914
667	XPO1	2	61719167	61719336
668	XPO1	2	61719457	61719619
669	XPO1	2	61719699	61719886
670	XPO1	2	61720047	61720191
671	XPO1	2	61721026	61721229
672	XPO1	2	61722587	61722751
673	XPO1	2	61724011	61724145
674	XPO1	2	61725805	61725930
675	XPO1	2	61725997	61726051
676	XPO1	2	61726845	61727032
677	XPO1	2	61729128	61729178
678	XPO1	2	61729381	61729448
679	XPO1	2	61749743	61749821
680	XPO1	2	61753552	61753659
681	XPO1	2	61760904	61761035
682	NR-24	2	95849235	95849340
683	NR-24	2	95849407	95849512
684	TMEM127	2	96919543	96919856
685	TMEM127	2	96920568	96920738
686	TMEM127	2	96924498	96924623
687	TMEM127	2	96928098	96928223
688	TMEM127	2	96930873	96931122
689	INPP4A	2	99136509	99136620
690	INPP4A	2	99137147	99137197
691	INPP4A	2	99149837	99149961
692	INPP4A	2	99152189	99152311
693	INPP4A	2	99152589	99152674
694	INPP4A	2	99154323	99154440
695	INPP4A	2	99155351	99155447
696	INPP4A	2	99155988	99156141
697	INPP4A	2	99160337	99160473
698	INPP4A	2	99162429	99162539
699	INPP4A	2	99163046	99163160
700	INPP4A	2	99165415	99165435
701	INPP4A	2	99169246	99169435
702	INPP4A	2	99170731	99170955
703	INPP4A	2	99172013	99172274
704	INPP4A	2	99175923	99175961
705	INPP4A	2	99179925	99180103
706	INPP4A	2	99181100	99181229
707	INPP4A	2	99182100	99182232
708	INPP4A	2	99182489	99182635
709	INPP4A	2	99185031	99185134
710	INPP4A	2	99189275	99189393
711	INPP4A	2	99193449	99193609
712	INPP4A	2	99198036	99198222
713	INPP4A	2	99203936	99204074
714	BCL2L11	2	111881320	111881719
715	BCL2L11	2	111886201	111886331
716	BCL2L11	2	111887706	111887815
717	BCL2L11	2	111899887	111899971
718	BCL2L11	2	111902062	111902081
719	BCL2L11	2	111907618	111907727
720	BCL2L11	2	111909396	111909431
721	BCL2L11	2	111911354	111911388
722	BCL2L11	2	111918993	111919019
723	BCL2L11	2	111921707	111921811
724	ERCC3	2	128015169	128015306
725	ERCC3	2	128016869	128017027
726	ERCC3	2	128018801	128018925
727	ERCC3	2	128028909	128029032
728	ERCC3	2	128030438	128030540
729	ERCC3	2	128036746	128036954
730	ERCC3	2	128038020	128038210
731	ERCC3	2	128044276	128044596
732	ERCC3	2	128046233	128046443
733	ERCC3	2	128046910	128047080
734	ERCC3	2	128047262	128047403
735	ERCC3	2	128047797	128047852
736	ERCC3	2	128050183	128050425
737	ERCC3	2	128051086	128051297
738	ERCC3	2	128051627	128051660
739	CXCR4	2	136869998	136870123
740	CXCR4	2	136872436	136873512
741	CXCR4	2	136874498	136874623
742	CXCR4	2	136875613	136875633
743	CXCR4	2	136876998	136877123
744	ACVR1	2	158594040	158594180
745	ACVR1	2	158594949	158595085
746	ACVR1	2	158617389	158617592
747	ACVR1	2	158622430	158622711
748	ACVR1	2	158626877	158627029
749	ACVR1	2	158630597	158630702
750	ACVR1	2	158634640	158634857
751	ACVR1	2	158636846	158637115
752	ACVR1	2	158655936	158656008
753	NFE2L2	2	178095510	178096739
754	NFE2L2	2	178097117	178097314
755	NFE2L2	2	178097903	178098070
756	NFE2L2	2	178098730	178099002
757	NFE2L2	2	178129257	178129307
758	PMS1	2	190656533	190656670
759	PMS1	2	190660492	190660680
760	PMS1	2	190670375	190670483
761	PMS1	2	190682740	190682909
762	PMS1	2	190708687	190708809
763	PMS1	2	190717378	190717506
764	PMS1	2	190718662	190718811
765	PMS1	2	190718962	190719857
766	PMS1	2	190720552	190720600
767	PMS1	2	190728466	190728957
768	PMS1	2	190732522	190732658
769	PMS1	2	190738219	190738385
770	PMS1	2	190741995	190742165
771	SF3B1	2	198257024	198257188
772	SF3B1	2	198257693	198257915
773	SF3B1	2	198260777	198261055
774	SF3B1	2	198262706	198262843
775	SF3B1	2	198263182	198263308
776	SF3B1	2	198264776	198264893
777	SF3B1	2	198264973	198265161
778	SF3B1	2	198265436	198265663
779	SF3B1	2	198266121	198266252
780	SF3B1	2	198266463	198266615
781	SF3B1	2	198266706	198266857
782	SF3B1	2	198267277	198267553
783	SF3B1	2	198267670	198267762
784	SF3B1	2	198268306	198268491
785	SF3B1	2	198269797	198269904
786	SF3B1	2	198269996	198270199
787	SF3B1	2	198272719	198272846
788	SF3B1	2	198273090	198273308
789	SF3B1	2	198274491	198274734
790	SF3B1	2	198281462	198281638
791	SF3B1	2	198283230	198283315
792	SF3B1	2	198283653	198283678
793	SF3B1	2	198285099	198285269
794	SF3B1	2	198285750	198285860
795	SF3B1	2	198288529	198288701
